s,x,y,psi,kappa
3502.931417381228,576.8768497995259,-1284.4288655475755,-4.460076092363655,-0.000982128812296516
3514.492247141562,574.0482083274603,-1273.2194424854895,-4.46976784257199,-0.0006933576982678249
3526.053076901896,571.3106208774743,-1261.9874253551304,-4.476492185526914,-0.0004981751768471091
3537.61390666223,568.6397061822217,-1250.7393642462896,-4.4819680642946516,-0.00047496227878969
3549.1747364225644,566.0317214177599,-1239.4765463796707,-4.487863671569879,-0.0005473648548975633
3560.7355661828983,563.4939934349015,-1228.1976911921333,-4.494257218634813,-0.0005294551599202172
3572.2963959432323,561.0234756214018,-1216.9039202051604,-4.4994705421261285,-0.0003597007174224175
3583.8572257035667,558.6000096299456,-1205.5999568693292,-4.502590898027991,-0.0001903663495845817
3595.4180554639006,556.2021807523843,-1194.290527087794,-4.504132172744157,-8.481067785287025e-05
3606.9788852242345,553.8157824622891,-1182.9786798375787,-4.504672350937095,-1.0534999727455135e-05
3618.539714984569,551.430691255119,-1171.6665569416407,-4.504351313495848,6.968721287664822e-05
3630.100544744903,549.0362389810493,-1160.35641198859,-4.5029763939354295,0.00016986105772292314
3641.661374505237,546.6199445267282,-1149.0509141934483,-4.500554718568659,0.0002346095608182805
3653.2222042655712,544.1743635848168,-1137.7517157898944,-4.498019677964041,0.0001859105610303525
3664.783034025905,541.7048628369248,-1126.4577201141774,-4.496377378906384,0.00010835919178631355
3676.343863786239,539.2198247365803,-1115.1671328986567,-4.495031269087812,0.00015032418989140397
3687.904693546573,536.7137817724149,-1103.8811898463325,-4.4924148507557415,0.00031574126108202153
3699.4655233069075,534.1662422060592,-1092.6045425199834,-4.487613268324479,0.0005139934966755862
3711.0263530672414,531.5510931747439,-1081.3433906966945,-4.480259394945559,0.0008019335468905617
3722.5871828275754,528.8255096716105,-1070.108457319667,-4.466838301316439,0.0017016410670064464
3734.1480125879098,525.853964102672,-1058.936337054896,-4.431983207612159,0.004799624540179827
3745.7088423482437,522.2622073909347,-1047.9493464050486,-4.354711768507722,0.007813654601545294
3757.2696721085777,517.7464185852086,-1037.308646541495,-4.269804547563964,0.006648123779704624
3768.830501868912,512.4197823086154,-1027.0487825004088,-4.198786248133109,0.0058287750415848575
3780.391331629246,506.4081825163335,-1017.1741560011509,-4.132506632979984,0.005708489395007832
3791.95216138958,499.75354131610743,-1007.720820077841,-4.06470462116277,0.0061488060481653265
3803.5129911499143,492.4337942899804,-998.7729697585763,-3.9854682746701195,0.007898836520293965
3815.0738209102483,484.31302134708886,-990.5470160706861,-3.874847338199388,0.011195341091892026
3826.6346506705822,475.2205204831068,-983.4130172522251,-3.738158422798359,0.01156385578232248
3838.195480430916,465.2720796313138,-977.527784129981,-3.6178781955362997,0.009305492024541319
3849.7563101912506,454.7432492890336,-972.7554726258279,-3.519003387590129,0.007956721663356361
3861.3171399515845,443.81814529162955,-968.9758459750643,-3.431859441049807,0.007155684613587577
3872.8779697119185,432.6175891055836,-966.113946974132,-3.352878923918562,0.0065127410652620855
3884.438799472253,421.2339097827526,-964.1014693907566,-3.2817755259113492,0.005717201439384578
3895.999629232587,409.7428822933726,-962.8393840301314,-3.222637231079954,0.004465655959093091
3907.5604589929208,398.20160226233867,-962.1775485378197,-3.1764946226962807,0.0037914923520469216
3919.121288753255,386.64230912133684,-962.0435024795995,-3.1284782839903964,0.0044364539489150845
3930.682118513589,375.0906884917528,-962.4861140622677,-3.078879538836477,0.004105072528578188
3942.242948273923,363.5738789952607,-963.4877408891771,-3.029815735141006,0.004620763963288803
3953.8037780342574,352.12945523640354,-965.118678253035,-2.9665690323182905,0.0065239891328034314
3965.3646077945914,340.8423950206602,-967.6122185868303,-2.877497687198872,0.00867497840543016
3976.9254375549253,329.85302325547786,-971.1948453184979,-2.7761011629983314,0.008336784576188881
3988.4862673152593,319.25179548268505,-975.8029731663788,-2.690736500139972,0.006448138300615683
4000.0470970755937,309.0290523426682,-981.2001830895847,-2.622599031152471,0.005572432117315012
4011.6079268359276,299.18123186561064,-987.2546241567638,-2.557811601546203,0.005712575425096037
4023.1687565962616,289.75314019786697,-993.9437312814379,-2.4912831328150262,0.005695926622195948
4034.729586356596,280.7839665341966,-1001.2367383695489,-2.42693798528243,0.0055089376719592575
4046.29041611693,272.3042214423121,-1009.0933946078218,-2.3605622174387566,0.006077817544488478
4057.851245877264,264.39406781663104,-1017.5231084666166,-2.2878655575917626,0.006265021484443682
4069.4120756375983,257.10298268549235,-1026.4942108355642,-2.2207058845292655,0.005217993864522569
4080.972905397932,250.3656062750392,-1035.8888892117122,-2.167402670331869,0.0040627574417189845
4092.533735158266,244.08055629563148,-1045.5922149845733,-2.125185555884372,0.0033075157712334066
4104.094564918601,238.17447555005631,-1055.53079642703,-2.089538627985107,0.0029138722243623382
4115.6553946789345,232.609741544809,-1065.6644235310682,-2.0565282219109946,0.0028557653435337944
4127.216224439268,227.38695229240358,-1075.9783321466523,-2.0218237850300493,0.003230658466909277
4138.777054199602,222.5570169326091,-1086.4818693144373,-1.9803305263850548,0.003961649606599892
4150.337883959936,218.2024871938117,-1097.1909127220586,-1.934187086009271,0.003684492053025439
4161.898713720271,214.29197135087205,-1108.070138667694,-1.9008751624935236,0.0019940247443348
4173.459543480605,210.64018063605897,-1119.0390386250558,-1.8858011900776692,0.0007782752053106027
4185.020373240939,207.0941583839829,-1130.0426043911964,-1.8803203077532953,0.00024185942776126595
4196.581203001273,203.58198150996432,-1141.0570222165825,-1.8790784256660449,6.384651597889577e-06
4208.142032761607,200.07211611328714,-1152.0721767662728,-1.879620455161341,-8.229526615401999e-05
4219.702862521941,196.55265743714213,-1163.0842698411266,-1.8806581589755311,-8.643661415452864e-05
4231.263692282275,193.02274025506867,-1174.0930149575547,-1.8814187220597578,-3.7457115219264845e-05
4242.82452204261,189.48837071818846,-1185.1003314655336,-1.8814165834349375,3.6478586548231865e-05
4254.385351802944,185.95817053440277,-1196.1089857777547,-1.8807450716901852,6.768750446001372e-05
4265.946181563278,182.43588844316014,-1207.1201761250536,-1.8801007997491352,3.647030512824926e-05
4277.507011323612,178.91792319499086,-1218.1327464429216,-1.880020479245633,-2.5738915796570224e-05
4289.0678410839455,175.39668538904056,-1229.1442707208955,-1.8806858678741276,-8.122733343830117e-05
4300.628670844279,171.86608393249577,-1240.1527962142793,-1.881566032208808,-6.017028212400025e-05
4312.189500604614,168.32777642999926,-1251.1588474371363,-1.8820911062581107,-4.059347243343781e-05
4323.750330364948,164.78364482179882,-1262.1630245698777,-1.8827440649760183,-8.249516830720951e-05
4335.311160125282,161.22841513859942,-1273.163620925237,-1.8842166473774322,-0.00018014789553975603
4346.871989885616,157.64993901833986,-1284.1566771735595,-1.8870338382111118,-0.00030999355112484265
4358.43281964595,154.03183941237006,-1295.1367557218489,-1.8914795599216925,-0.00046733357743031814
4369.993649406284,150.35323993435216,-1306.096715647448,-1.8982944534150437,-0.0007469559309672474
4381.554479166618,146.57622389822174,-1317.023142093343,-1.9101944837801124,-0.0014092025464292532
4393.115308926953,142.61179476500368,-1327.8829065206974,-1.9345217433918953,-0.0030010079067367573
4404.676138687287,138.2671326733534,-1338.595834557235,-1.9817136705904406,-0.005064292700506935
4416.236968447621,133.3226415692825,-1349.044906605388,-2.0447580692963157,-0.0055961707672347
4427.797798207955,127.71238829095255,-1359.1520069034432,-2.1112775556578938,-0.006133599138108172
4439.358627968289,121.38284730532096,-1368.8240150091058,-2.193707668784558,-0.00841984283518388
4450.919457728623,114.13863163027887,-1377.828251594603,-2.30842847624767,-0.01124439443546726
4462.480287488957,105.80535657639452,-1385.8315372091968,-2.446356661600262,-0.012298896763100234
4474.041117249291,96.43034208611407,-1392.5839085866892,-2.5884358592311836,-0.01237542525349878
4485.601947009625,86.17535971444775,-1397.9032820825082,-2.7421696871481696,-0.01459274201971499
4497.162776769959,75.18118262931449,-1401.4405463982337,-2.920027597163792,-0.015383297116893867
4508.723606530293,63.736656119646554,-1402.9992854470347,-3.089872864733332,-0.01405902877272588
4520.284436290627,52.1883033133113,-1402.6975298845553,-3.241767575466996,-0.012226293070931352
4531.845266050961,40.80539880470712,-1400.7225306495386,-3.3883955017670764,-0.013780767339507583
4543.406095811296,29.85847101365455,-1397.0322226562273,-3.5373517214972,-0.009841602290162626
4554.96692557163,19.374611554832008,-1392.1627890331008,-3.5990872208313545,-0.0014642618113707981
4566.527755331964,8.993854376649626,-1387.0744161029909,-3.586677320403626,0.0032430958490425213
4578.088585092298,-1.5681663912471564,-1382.3767623113372,-3.5250468149168284,0.007680670366354429
4589.649414852632,-12.506356352326124,-1378.6497221292398,-3.4049782910884585,0.0126315399574184
4601.210244612966,-23.855024211916827,-1376.4870762941352,-3.2552215035176917,0.012556945917791664
4612.7710743733005,-35.39836715065146,-1375.973684926947,-3.120498587331403,0.010730195192732616
4624.331904133634,-46.91507649432052,-1376.9217929479414,-2.9967089470661135,0.011768471171281464
4635.892733893968,-58.174868636983895,-1379.4932823771817,-2.8284347290721903,0.015678276098465258
4647.453563654302,-68.85604747018084,-1383.8963695463465,-2.683811155963137,0.010498898352507639
4659.014393414636,-78.84446748094545,-1389.7023160509807,-2.5334137770402685,0.01628780601354633
4670.57522317497,-87.68499046409259,-1397.1382787378172,-2.361933185174785,0.011054478936176546
4682.136052935304,-95.50750806561939,-1405.6507703439731,-2.2782272681923303,0.004654559443225696
4693.696882695639,-102.82510443340054,-1414.6004271750107,-2.2380127640546936,0.0026374600237899903
4705.257712455973,-109.8547962797408,-1423.7795370840417,-2.211810421425352,0.0020486976504797373
4716.818542216307,-116.65858126623557,-1433.1261800457096,-2.1880655000735967,0.0021358456802798203
4728.379371976641,-123.22657982550668,-1442.6404593230632,-2.1610657671054256,0.002590192409932158
4739.940201736975,-129.50400531654637,-1452.3490127030911,-2.127095583151265,0.003288326453412506
4751.501031497309,-135.41229860664947,-1462.2862536567359,-2.086843710562836,0.003522268000236333
4763.061861257644,-140.92312287316923,-1472.4491123409202,-2.0503422106726816,0.0025783672860264844
4774.622691017978,-146.13391616241174,-1482.769032319406,-2.029285087535034,0.0011035675189668154
4786.1835207783115,-151.20744527061814,-1493.157090250137,-2.022882770249371,0.00010033933009557987
4797.744350538645,-156.2653176505372,-1503.5528020545723,-2.025579059724778,-0.0005477896477640838
4809.305180298979,-161.38978837652175,-1513.9158259903643,-2.035860313081462,-0.0012629686952657939
4820.866010059313,-166.6662446257972,-1524.2022474451664,-2.055178453101067,-0.0020393689501014174
4832.426839819647,-172.1774322784509,-1534.364766345163,-2.080713180726585,-0.002291381483672239
4843.987669579982,-177.95481995337397,-1544.378329698931,-2.107770722306552,-0.0024523906025768257
4855.548499340316,-184.01962138983768,-1554.2204341228414,-2.1397774104535157,-0.0032058746831630817
4867.10932910065,-190.45254937074256,-1563.8256354273378,-2.1852708421266476,-0.004902994769513389
4878.670158860984,-197.44570616330688,-1573.0290906291757,-2.2655235620705576,-0.010116277946429202
4890.230988621318,-205.53120942032788,-1581.273781151003,-2.446889132974,-0.019192953317315128
4901.791818381652,-215.09478904093638,-1587.7452693790576,-2.6352497279092293,-0.014021928692827928
4913.352648141987,-225.6252313078274,-1592.4915753902292,-2.8067544413467203,-0.016895892187511415
4924.913477902321,-236.87206192653974,-1595.0880624378567,-3.0288894397855866,-0.0197426871678611
4936.474307662655,-248.41932377473867,-1595.2222167539019,-3.2158916802049435,-0.012314603197422282
4948.035137422989,-259.8658920968163,-1593.6395908609115,-3.3378564931672594,-0.010070448519421592
4959.5959671833225,-271.03797292711266,-1590.6918536137393,-3.464218018942634,-0.011295798592798308
4971.156796943656,-281.7608040559941,-1586.3840174044087,-3.5753056806432197,-0.0074901047188320165
4982.717626703991,-292.07149796292873,-1581.1584049296978,-3.638975916588237,-0.003867514507955953
4994.278456464325,-302.122767190613,-1575.447585279933,-3.676067835631284,-0.0030801204856508854
5005.839286224659,-311.95490860237516,-1569.3675086156456,-3.715697537517309,-0.0034483599823313055
5017.400115984993,-321.5482100796459,-1562.9167649874962,-3.749272013970128,-0.00234851829966066
5028.960945745327,-330.9600621524564,-1556.2036053242323,-3.77176416635263,-0.0016896654568573216
5040.521775505661,-340.2307934111134,-1549.2968112159149,-3.7930589875159963,-0.0022311009581065847
5052.082605265995,-349.31073021691867,-1542.1413839635707,-3.8284468934149967,-0.00400715418040832
5063.64343502633,-358.0538967236815,-1534.5790480849093,-3.8832337165925495,-0.005198676384145593
5075.204264786664,-366.3257914159921,-1526.5045629502488,-3.949149432121248,-0.006557044715987054
5086.765094546998,-373.9642710199024,-1517.8297151066886,-4.033251689967763,-0.0072976247425434165
5098.325924307332,-380.8750087474284,-1508.5636036299863,-4.105881831147934,-0.005318683089642517
5109.886754067666,-387.184152812013,-1498.8770888422011,-4.164012356224916,-0.005196938756119094
5121.447583828,-392.8671952002994,-1488.811257893703,-4.239097862257852,-0.008422459969016785
5133.008413588334,-397.54246028221013,-1478.243014842626,-4.358419804770216,-0.011183049690053778
5144.569243348668,-400.8849292476963,-1467.1802285562926,-4.474835127971376,-0.008907746167878318
5156.130073109002,-403.04669257524915,-1455.8259705304883,-4.5725564312435845,-0.008283666930229602
5167.690902869336,-404.1091275499153,-1444.3164909904506,-4.667741926387223,-0.008064435898179902
5179.25173262967,-404.106798258573,-1432.7576365687146,-4.755228873736096,-0.00692870007438091
5190.812562390004,-403.1854862303674,-1421.2346885426214,-4.82586700919718,-0.0052578175212348996
5202.373392150338,-401.56216994867975,-1409.788819155896,-4.877990837467443,-0.0038677531658346375
5213.934221910673,-399.42028754229943,-1398.428292832475,-4.918226919175424,-0.003210004864569015
5225.495051671007,-396.85206006017296,-1387.1564385199638,-4.954444931267058,-0.0031297111048420576
5237.055881431341,-393.8743831820447,-1375.9858146283163,-4.9918040182446655,-0.0033646895633982032
5248.616711191675,-390.4631194663034,-1364.9400167550002,-5.032779488462876,-0.0037438727573650297
5260.177540952009,-386.57620650143156,-1354.052705858438,-5.078669050797098,-0.004172059483713057
5271.738370712343,-382.1750783892264,-1343.3630590164962,-5.126965424294589,-0.004019752395903647
5283.2992004726775,-377.290029146874,-1332.8854996279968,-5.168650627225288,-0.0031510670180210434
5294.8600302330115,-372.02333931783033,-1322.594238100152,-5.200949368305945,-0.002527580466078463
5306.420859993345,-366.4529125598914,-1312.4640781148792,-5.2291398212645195,-0.002418426490980295
5317.981689753679,-360.5998716619767,-1302.4945485312853,-5.2575048735668455,-0.0024725262554796926
5329.542519514013,-354.4663307729702,-1292.6951114052874,-5.285539289792151,-0.0023596672214313613
5341.103349274347,-348.06586923095057,-1283.0678966555304,-5.312829823315762,-0.002431006275355255
5352.664179034681,-341.3972839736596,-1273.624463633899,-5.341690798355772,-0.0024389597535223336
5364.225008795016,-334.4723345262955,-1264.3672776821168,-5.366202709843549,-0.0017340829388581712
5375.78583855535,-327.3610089877632,-1255.2523730678645,-5.382572923814511,-0.001168023921015581
5387.346668315684,-320.12409895417045,-1246.2368316026757,-5.394607960194116,-0.0009665579599643485
5398.907498076018,-312.7844623785654,-1237.304719506637,-5.406024017401893,-0.001056067626178232
5410.468327836352,-305.3335648524318,-1228.4652261138094,-5.420307017430474,-0.0014904514913584815
5422.029157596686,-297.72813676308897,-1219.7584229324348,-5.4418149026428715,-0.002174353085939806
5433.589987357021,-289.91582985155304,-1211.2368484780677,-5.466224837137239,-0.0018005787948873811
5445.150817117355,-281.9301967709419,-1202.877337981436,-5.4822059319253285,-0.0010797161564386124
5456.7116468776885,-273.8351539004011,-1194.62369565248,-5.4939006917287445,-0.001039535806741891
5468.272476638022,-265.6382922829581,-1186.4711696376214,-5.507824112450358,-0.0014111282294881533
5479.833306398356,-257.3096371613154,-1178.4533703084978,-5.52646313029123,-0.0017580389962328293
5491.39413615869,-248.8229418392349,-1170.603062624439,-5.546894301260655,-0.0017206449082099561
5502.954965919024,-240.18231798033244,-1162.9224784260532,-5.565929584001196,-0.0015881882518553243
5514.515795679359,-231.40131822230168,-1155.4027668091983,-5.58403858330768,-0.0015608455694313503
5526.076625439693,-222.4854776259084,-1148.0434260863972,-5.602349626685153,-0.0016251160454974173
5537.637455200027,-213.4319256095332,-1140.8541908707625,-5.622187011990258,-0.0018367577414995413
5549.198284960361,-204.2268714906973,-1133.86003427002,-5.645314388025573,-0.002162889654356761
5560.759114720695,-194.85143334156717,-1127.0960490781374,-5.671262699076731,-0.002248839741448736
5572.319944481029,-185.3058519385313,-1120.574342538378,-5.695777999673563,-0.001952898196150876
5583.880774241364,-175.61567957067075,-1114.2693913134879,-5.716225286014776,-0.0015900395759133037
5595.441604001698,-165.81123352997696,-1108.1435920785477,-5.732541648197211,-0.0012286899558728729
5607.002433762032,-155.92091630447146,-1102.1573973303316,-5.744535105406058,-0.0008459211282029934
5618.563263522366,-145.97230712024094,-1096.2685867176976,-5.752248343135783,-0.0004997062308507552
5630.1240932826995,-135.98936095156347,-1090.4381818562945,-5.7564187560740745,-0.00023703059258792906
5641.684923043033,-125.99001433943742,-1084.635953344159,-5.758047869962298,-5.704856624657358e-05
5653.245752803367,-115.98648243287384,-1078.8409437396817,-5.757988709467081,5.658256257139627e-05
5664.806582563702,-105.98625258446062,-1073.0402381520596,-5.757077405137801,8.300362480811721e-05
5676.367412324036,-95.99104100592223,-1067.2308895444332,-5.756444061956822,1.6308021485994428e-05
5687.92824208437,-85.99712481185223,-1061.4193128731868,-5.756567001764975,-1.8068015001719394e-05
5699.489071844704,-76.00268841894311,-1055.608630839785,-5.756387868211339,6.78348932064155e-05
5711.049901605038,-66.01331993602813,-1049.789240238933,-5.7546481620013195,0.0002453194948365227
5722.610731365372,-56.04090961253413,-1043.9408318370108,-5.7504302284562305,0.0004976937767626798
5734.171561125707,-46.10284612981222,-1038.034231737965,-5.742775338430248,0.0008451786777210429
5745.732390886041,-36.22355281278881,-1032.0298124390504,-5.7304950352029245,0.0012913831638341853
5757.293220646375,-26.43510782160286,-1025.8783502751082,-5.712843915275176,0.00175068674980123
5768.854050406709,-16.772157535934806,-1019.5315238233867,-5.690617493042445,0.0020613292045050294
5780.414880167043,-7.261934867580679,-1012.9580327630856,-5.665927231116995,0.0021844225102809543
5791.975709927377,2.07959663483573,-1006.1469294213589,-5.640303112796248,0.0022554691708990176
5803.5365396877105,11.239747066792454,-999.0937850412002,-5.61343021283874,0.0024132378180451997
5815.097369448045,20.198908800036858,-991.7870592980827,-5.584151726282924,0.0026584781569431028
5826.658199208379,28.929234901110803,-984.2084527579696,-5.551938337547987,0.002911276633933152
5838.219028968713,37.399392013557794,-976.3402419499126,-5.516747501032844,0.0031946583437535234
5849.779858729047,45.57198306522633,-968.1635139843519,-5.477511605102815,0.003612075332169681
5861.340688489381,53.39679981199916,-959.6535461694757,-5.433632803692184,0.0039103487424487415
5872.901518249715,60.833322575296165,-950.8022956731762,-5.389007800517667,0.0037361863177723174
5884.46234801005,67.88218470611609,-941.6392489378678,-5.347892167465227,0.0033875397694449402
5896.023177770384,74.56540619092497,-932.2061389484894,-5.3100806565461545,0.00317770673921103
5907.584007530718,80.8972820810113,-922.5336542244863,-5.274271639862454,0.003000875596026669
5919.144837291052,86.89171240000641,-912.6484553101541,-5.241413680220908,0.0026508107467661146
5930.705667051386,92.58136352830354,-902.5846955106306,-5.2133152205029845,0.0022251482332914323
5942.26649681172,98.00852219300867,-892.3769509744318,-5.189298208612306,0.0019581056567915494
5953.827326572054,103.20283136195275,-882.048751094439,-5.167895285352488,0.0017222950505279434
5965.3881563323885,108.1921680090702,-871.6199587266974,-5.15010194154728,0.0013351054301344834
5976.948986092722,113.0201625166181,-861.1154864524939,-5.137097633370693,0.0009330704957989788
5988.509815853056,117.73278839763552,-850.558761703156,-5.12787520706723,0.000690704644465647
6000.07064561339,122.35934510119458,-839.9640391510433,-5.120513961329223,0.0006081015622925648
6011.631475373724,126.90979328026154,-829.3364035513672,-5.113242105241751,0.0006759424858921305
6023.192305134058,131.3751621918282,-818.6727455645403,-5.1041743648370534,0.000929615585777995
6034.753134894393,135.72258637154548,-807.9604548579069,-5.090593280494586,0.0014827005190569912
6046.313964654727,139.88325374609317,-797.1742714597821,-5.069008933511704,0.002242003874337219
6057.874794415061,143.7666614384706,-786.2852260783776,-5.040104841911181,0.0026559210801030547
6069.435624175395,147.31959723246248,-775.2838227904093,-5.009577463492342,0.002591293519747189
6080.996453935729,150.54132441588308,-764.1808238259318,-4.980185848316255,0.0025098907964324333
6092.557283696063,153.43790124682604,-752.9884974847422,-4.9509548047299266,0.002575084182303593
6104.118113456397,155.9980810494621,-741.7143885073002,-4.919938969214509,0.002825873880110911
6115.678943216732,158.18573964372956,-730.3620086299367,-4.884587320996523,0.003345210771167928
6127.2397729770655,159.92770137804033,-718.9327361363593,-4.840801571086902,0.0043263238916475925
6138.8006027373995,161.09064387034084,-707.4299958242922,-4.782720010803106,0.005756418897385618
6150.361432497733,161.4897713560292,-695.8758001735573,-4.709161006047469,0.006734065727394982
6161.922262258067,161.01095082755927,-684.3247185615836,-4.634257161289026,0.005984996785567086
6173.483092018401,159.74110389761123,-672.8336686176112,-4.573046702540271,0.004638529653958417
6185.043921778736,157.84790118894898,-661.4287154515288,-4.523979647212588,0.0039844079848769245
6196.60475153907,155.4254653726171,-650.1243525336762,-4.478805606643318,0.0038643134168860446
6208.165581299404,152.50238651750573,-638.9390374529996,-4.4352413236813835,0.003599034477704808
6219.726411059738,149.12281119840938,-627.883187231435,-4.397770403308334,0.002801932898551404
6231.287240820072,145.38833500514593,-616.9421498326296,-4.370973632009469,0.0018661892750098785
6242.848070580406,141.4138556191091,-606.0860160185476,-4.352879675330165,0.0013605475385706756
6254.40890034074,137.2637721578982,-595.2958029127147,-4.33759357867857,0.001325807382969835
6265.969730101075,132.95038714050003,-584.5698425829063,-4.322824204346874,0.0011381525220070957
6277.530559861409,128.50003266199357,-573.8999559612936,-4.312630915573172,0.0006401915985760143
6289.091389621743,123.96750512641303,-563.2646946562603,-4.306926712667266,0.0003627274876581933
6300.6522193820765,119.39024576048509,-552.6486005628677,-4.304148623437494,0.00012868821336401335
6312.2130491424105,114.79605006620224,-542.0398235487123,-4.303533663426125,-3.998691548488072e-06
6323.773878902744,110.2016350609904,-531.4311414675716,-4.303970226642206,-6.502273303012553e-05
6335.334708663079,105.61502768629364,-520.8190812921749,-4.30497284969086,-0.00010896754376946292
6346.895538423413,101.04200130097988,-510.2011616367671,-4.306569245274442,-0.00017402028285958956
6358.456368183747,96.49103618913186,-499.5737674626786,-4.309257264922307,-0.00030727512001123573
6370.017197944081,91.979221164143,-488.9296962524889,-4.314182737214896,-0.0005694407410732162
6381.578027704415,87.53866169979362,-478.2557103488529,-4.322802531483131,-0.000915755353141165
6393.138857464749,83.20880615686104,-467.5363489615987,-4.3344567738204285,-0.0010508903520814244
6404.699687225083,79.00730904402374,-456.76601986847464,-4.346323774466432,-0.0009995829822259995
6416.260516985418,74.93225392120561,-445.9472058369369,-4.358180265667001,-0.0010981093316062883
6427.821346745752,70.9988978090095,-435.0760731870328,-4.373196231241764,-0.0015810317008158313
6439.382176506086,67.26970183186945,-424.13322705257355,-4.396429217062103,-0.002473010175499339
6450.94300626642,63.85152180293291,-413.0893778470174,-4.429055085053866,-0.0029760678319874566
6462.503836026754,60.80046428107715,-401.93849662544795,-4.460150551935716,-0.00226320213697096
6474.0646657870875,58.040127591674704,-390.7120723403624,-4.480648868090022,-0.0013503552694216563
6485.625495547422,55.46110244917784,-379.44259103946473,-4.493352938014279,-0.0009188573742401839
6497.186325307756,53.005143841632275,-368.1456453045396,-4.503031243706961,-0.0007822803723830123
6508.74715506809,50.65203716129244,-356.82682769355944,-4.511653963892876,-0.0007055336212328339
6520.307984828424,48.39101516386474,-345.48925227859496,-4.519237378448626,-0.000604002064686015
6531.868814588758,46.20934089758644,-334.13613873902375,-4.52566350953215,-0.0005135843145701666
6543.429644349092,44.095533101205085,-322.77019317933235,-4.53125848289119,-0.000460066609575218
6554.990474109426,42.04254919766737,-311.39310426217696,-4.536421263210969,-0.0004378410271464577
6566.551303869761,40.0474594676371,-300.00572179547686,-4.541479927558487,-0.00044088560082945175
6578.112133630095,38.11059157465177,-288.60829433620006,-4.5466662263329525,-0.0004557779820637548
6589.672963390429,36.23355598689003,-277.200863166804,-4.55193193938924,-0.000448807914861712
6601.233793150763,34.41538127365213,-265.7839040740514,-4.556936479420663,-0.0004214013105492116
6612.794622911097,32.65424601576788,-254.35800887275587,-4.562176659035764,-0.0005304545077046111
6624.355452671431,30.968865543967485,-242.9207080681917,-4.571217556250977,-0.0011868280365158797
6635.9162824317655,29.45660092422346,-231.4593967587214,-4.594948587259873,-0.0031015291581177884
6647.477112192099,28.345754284385325,-219.9528144963225,-4.639625309953569,-0.0043114569067905905
6659.037941952433,27.807139886217314,-208.40561727344084,-4.693810451315668,-0.0053429048593914875
6670.598771712767,28.022938287533584,-196.84959353421243,-4.77737257179429,-0.010132378779296356
6682.159601473101,29.700637222937583,-185.42687460701967,-4.962723450056791,-0.020795653624287303
6693.720431233435,33.85483575012077,-174.6655232608833,-5.213106208060511,-0.0316087548519142
6705.281260993769,41.873631973177986,-166.58413589783186,-5.798063954647054,-0.04808251925725427
6716.842090754104,52.989662604274876,-163.7126490848574,-6.198639785962082,-0.011342454271062645
6728.402920514438,64.48754197536043,-162.55572640375198,-6.105910124397459,0.02428973513987852
6739.963750274772,75.03165436415365,-158.1031794904465,-5.631487829791998,0.03810837098591303
6751.524580035106,82.1786062075667,-149.19608060374745,-5.065702103160273,0.06533478735176083
6763.08540979544,83.23110123968593,-137.77058473539782,-4.618161044594474,0.025024938946530795
6774.646239555774,80.74221968233441,-126.5057919512968,-4.38715741337762,0.01599413827062413
6786.207069316109,76.2192253739274,-115.87675787058518,-4.242920736518034,0.009816462780707285
6797.7678990764425,70.50473552341455,-105.83097965018615,-4.157684835445442,0.0041854244221602
6809.3287288367765,64.24861723426872,-96.10961203826675,-4.127303695144491,0.001845944711070293
6820.88955859711,57.791720517110804,-86.52003831718726,-4.115437295701247,0.00028449612516037536
6832.450388357444,51.28964424007844,-76.96096997444705,-4.115486671689984,-0.0001432208814604938
6844.011218117778,44.80073272325336,-67.39296219920571,-4.117549070492931,-0.00021742364672081772
6855.572047878112,38.336762909896855,-57.80808978273343,-4.12082949681966,-0.00035127955889007443
6867.132877638447,31.910189671477223,-48.198106404140376,-4.124993506530977,-0.0003043410331061955
6878.693707398781,25.515557168485103,-38.56683305795613,-4.127112454481351,-8.242842582607216e-05
6890.254537159115,19.131901090027096,-28.928279296942065,-4.127606856988248,-2.4739511235789018e-05
6901.815366919449,12.751587099827923,-19.287512860584975,-4.127955725159038,-4.868624442383e-05
6913.376196679783,6.375874432432817,-9.64370290132376,-4.128408121147107,-5.9735299935948944e-06
6924.937026440117,1.6760749147089193e-15,-3.160420110158565e-15,-4.1276727460955716,8.471352295445067e-05
