lap_distance,x_position,y_position
316.1914019,-1743.09888,-1267.0082
316.91955,-1743.82029,-1266.90937
317.6479501,-1744.54192,-1266.81029
318.3766022,-1745.26377,-1266.71096
319.105505,-1745.98584,-1266.61139
319.8346657,-1746.70814,-1266.5116
320.5640646,-1747.43065,-1266.41159
321.2937187,-1748.15339,-1266.31138
322.023607,-1748.87634,-1266.21098
322.7537478,-1749.59952,-1266.1104
323.4841314,-1750.32292,-1266.00964
324.2147563,-1751.04654,-1265.90871
324.9456198,-1751.77038,-1265.80763
325.6767361,-1752.49445,-1265.70637
326.4081009,-1753.21875,-1265.60496
327.1397071,-1753.94327,-1265.50338
327.8715832,-1754.66804,-1265.40164
328.6037107,-1755.39304,-1265.29973
329.3361009,-1756.11828,-1265.19764
330.0687426,-1756.84375,-1265.09538
330.8016258,-1757.56944,-1264.99295
331.5347606,-1758.29536,-1264.89035
332.2681469,-1759.02151,-1264.78758
333.0017763,-1759.74788,-1264.68463
333.7356361,-1760.47446,-1264.58152
334.4697277,-1761.20125,-1264.47824
335.2040497,-1761.92825,-1264.3748
335.9386036,-1762.65546,-1264.27119
336.6734106,-1763.3829,-1264.1674
337.4084594,-1764.11056,-1264.06344
338.1437317,-1764.83842,-1263.9593
338.8792571,-1765.56651,-1263.85498
339.6150373,-1766.29483,-1263.75047
340.351072,-1767.02338,-1263.64577
341.0873545,-1767.75215,-1263.54086
341.8238832,-1768.48114,-1263.43575
342.5606709,-1769.21036,-1263.33042
343.2976995,-1769.93979,-1263.22486
344.0349929,-1770.66945,-1263.11904
344.7725385,-1771.39933,-1263.01298
345.5103209,-1772.12941,-1262.90665
346.2483402,-1772.85969,-1262.80005
346.9866077,-1773.59018,-1262.69317
347.7251024,-1774.32086,-1262.58602
348.4638554,-1775.05176,-1262.47859
349.2028273,-1775.78284,-1262.37088
349.9420364,-1776.51412,-1262.2629
350.6814828,-1777.2456,-1262.15465
351.4211568,-1777.97727,-1262.04613
352.1610811,-1778.70915,-1261.93732
352.9012459,-1779.44123,-1261.82822
353.6416399,-1780.1735,-1261.71884
354.3822846,-1780.90598,-1261.60917
355.1231799,-1781.63867,-1261.49921
355.8643289,-1782.37157,-1261.38894
356.6057317,-1783.10468,-1261.27836
357.3473559,-1783.83797,-1261.16749
358.0892128,-1784.57145,-1261.05632
358.8312957,-1785.30511,-1260.94483
359.5736176,-1786.03896,-1260.833
360.3161885,-1786.77301,-1260.72083
361.0590016,-1787.50725,-1260.6083
361.8020602,-1788.24168,-1260.49539
362.5453576,-1788.97629,-1260.38208
363.2888871,-1789.71107,-1260.26835
364.0326589,-1790.44603,-1260.1542
364.7766533,-1791.18115,-1260.03963
365.5208904,-1791.91645,-1259.92464
366.2653505,-1792.65191,-1259.80923
367.0100521,-1793.38755,-1259.69341
367.7549657,-1794.12334,-1259.57718
368.5001228,-1794.85931,-1259.46053
369.245484,-1795.59542,-1259.34346
369.9910823,-1796.3317,-1259.22595
370.736918,-1797.06815,-1259.108
371.4830058,-1797.80478,-1258.98958
372.2293591,-1798.5416,-1258.87067
372.9759404,-1799.27857,-1258.75126
373.7227629,-1800.0157,-1258.63133
374.4698138,-1800.75298,-1258.5109
375.2170771,-1801.49039,-1258.38995
375.964558,-1802.22794,-1258.26851
376.7122798,-1802.96565,-1258.14656
377.4602197,-1803.7035,-1258.02412
378.2083897,-1804.4415,-1257.90118
378.9567636,-1805.17962,-1257.77772
379.7053451,-1805.91786,-1257.65372
380.4541511,-1806.65623,-1257.52914
381.2031935,-1807.39474,-1257.40397
381.952491,-1808.1334,-1257.27816
382.7020376,-1808.8722,-1257.15169
383.4518192,-1809.61112,-1257.02453
384.2018184,-1810.35014,-1256.89667
384.9520439,-1811.08927,-1256.76812
385.7024765,-1811.82849,-1256.63888
386.4531367,-1812.56782,-1256.50895
387.2039982,-1813.30724,-1256.37837
387.9550912,-1814.04678,-1256.24714
388.7063849,-1814.78641,-1256.11527
389.4579013,-1815.52615,-1255.98275
390.2096372,-1816.266,-1255.8496
390.9615852,-1817.00595,-1255.71581
391.7137493,-1817.746,-1255.58136
392.4661256,-1818.48614,-1255.44622
393.218728,-1819.22638,-1255.31037
393.9715529,-1819.96671,-1255.17378
394.7246261,-1820.70715,-1255.03642
395.4779009,-1821.44765,-1254.89828
396.2314014,-1822.18823,-1254.75934
396.9850972,-1822.92886,-1254.61961
397.7390029,-1823.66956,-1254.47912
398.4931139,-1824.41033,-1254.3379
399.2474231,-1825.15117,-1254.19599
400.0019216,-1825.89208,-1254.05344
400.7566339,-1826.63309,-1253.91028
401.5115429,-1827.37419,-1253.76655
402.2666647,-1828.1154,-1253.62227
403.0219842,-1828.85671,-1253.47747
403.7775175,-1829.59814,-1253.33217
404.533255,-1830.33968,-1253.18637
405.2892148,-1831.08135,-1253.04008
406.0453931,-1831.82315,-1252.89332
406.8018139,-1832.5651,-1252.74607
407.5584577,-1833.30718,-1252.59833
408.315315,-1834.04938,-1252.4501
409.0723978,-1834.79171,-1252.30137
409.8296771,-1835.53414,-1252.15214
410.5871865,-1836.2767,-1252.00239
411.3449008,-1837.01936,-1251.8521
412.1028224,-1837.76212,-1251.70126
412.8609458,-1838.50497,-1251.54985
413.6192774,-1839.24791,-1251.39784
414.3778119,-1839.99093,-1251.24521
415.1365323,-1840.73401,-1251.09195
415.8954469,-1841.47715,-1250.93802
416.654537,-1842.22033,-1250.78342
417.4138266,-1842.96357,-1250.62813
418.1733106,-1843.70686,-1250.47213
418.9329877,-1844.4502,-1250.31543
419.6928604,-1845.19359,-1250.15802
420.4529155,-1845.93702,-1249.99992
421.2131613,-1846.6805,-1249.84114
421.9736017,-1847.42404,-1249.68171
422.7342429,-1848.16765,-1249.52165
423.495079,-1848.91133,-1249.36099
424.2560943,-1849.65507,-1249.19976
425.0172774,-1850.39886,-1249.03797
425.7786068,-1851.14268,-1248.87563
426.5400655,-1851.88651,-1248.71273
427.3016584,-1852.63035,-1248.54925
428.0633879,-1853.3742,-1248.38518
428.8252121,-1854.11801,-1248.22049
429.5870263,-1854.86167,-1248.05517
430.3487725,-1855.60512,-1247.88922
431.110472,-1856.34837,-1247.72259
431.8721493,-1857.09144,-1247.55526
432.6336806,-1857.8342,-1247.38722
433.3950156,-1858.5766,-1247.21848
434.1562127,-1859.31869,-1247.049
434.9172577,-1860.06045,-1246.87876
435.6780541,-1860.80178,-1246.70776
436.4385541,-1861.54263,-1246.536
437.1987511,-1862.28299,-1246.36347
437.9586702,-1863.02288,-1246.19015
438.7184069,-1863.76239,-1246.01601
439.4778384,-1864.5014,-1245.84108
440.2367741,-1865.23972,-1245.66539
440.995203,-1865.97734,-1245.48895
441.7532595,-1866.71439,-1245.31173
442.510957,-1867.45089,-1245.13376
443.268248,-1868.18679,-1244.95504
